idsolicitud,total_activo,total_pasivo,patrimonio,fecha
"000020334","3330.00","0.00","3330.00","2022-01-13"
"000020335","34500.00","0.00","34500.00","2021-12-16"
"000020336","2430.00","0.00","2430.00","2022-01-13"
"000020337","35200.00","0.00","35200.00","2022-04-13"
"000020338","6000.00","0.00","6000.00","2021-12-15"
"000020339","1.00","0.00","1.00","2022-04-13"
"000020340","3680.00","1070.00","2610.00","2022-03-09"
"000020341","35300.00","0.00","35300.00","2021-07-09"
"000020342","3300.00","0.00","3300.00","2021-08-24"
"000020343","11600.00","0.00","11600.00","2022-01-14"
"000020344","23850.00","27344.00","-3494.00","2019-12-30"
"000020345","1200.00","0.00","1200.00","2022-02-25"
"000020346","50.00","0.00","50.00","2019-12-27"
"000020347","50.00","0.00","50.00","2022-03-04"
"000020349","7120.00","0.00","7120.00","2022-02-12"
"000020350","4580.00","0.00","4580.00","2022-04-14"
"000020353","1200.00","0.00","1200.00","2022-04-14"
"000020354","14550.00","19290.00","-4740.00","2022-04-14"
"000020355","1700.00","1190.00","510.00","2021-11-09"
"000020356","8350.00","0.00","8350.00","2022-04-14"
"000020358","16400.00","529.00","15871.00","2022-04-14"
"000020359","6650.00","0.00","6650.00","2018-11-13"
"000020360","15100.00","0.00","15100.00","2021-07-01"
"000020361","4680.00","0.00","4680.00","2022-02-05"
"000020362","3580.00","1988.00","1592.00","2022-02-05"
"000020363","1100.00","0.00","1100.00","2022-01-29"
"000020364","4500.00","0.00","4500.00","2021-09-17"
"000020365","14070.00","0.00","14070.00","2022-02-17"
"000020366","47900.00","0.00","47900.00","2022-04-14"
"000020367","1000.00","0.00","1000.00","2022-04-14"
"000020368","6200.00","0.00","6200.00","2022-03-03"
"000020370","13200.00","0.00","13200.00","2022-03-18"
"000020371","7650.00","0.00","7650.00","2022-03-21"
"000020372","86000.00","0.00","86000.00","2022-03-24"
"000020373","17800.00","0.00","17800.00","2021-06-04"
"000020374","8090.00","0.00","8090.00","2022-02-02"
"000020375","9700.00","0.00","9700.00","2022-04-18"
"000020376","1080.00","0.00","1080.00","2020-09-05"
"000020377","7300.00","0.00","7300.00","2021-12-17"
"000020378","12200.00","4416.00","7784.00","2022-03-24"
"000020379","100.00","0.00","100.00","2020-03-06"
"000020380","1120.00","1013.00","107.00","2022-03-10"
"000020381","50.00","0.00","50.00","2022-04-18"
"000020382","12500.00","1869.00","10631.00","2022-04-18"
"000020383","62500.00","0.00","62500.00","2022-02-21"
"000020384","3000.00","0.00","3000.00","2022-02-14"
"000020385","6420.00","0.00","6420.00","2022-02-04"
"000020386","1.00","0.00","1.00","2022-04-18"
"000020387","7880.00","0.00","7880.00","2020-03-04"
"000020388","23200.00","1026.00","22174.00","2022-04-01"
"000020389","1.00","0.00","1.00","2022-04-18"
"000020390","4400.99","0.00","4400.99","2022-01-19"
"000020391","7220.00","3000.00","4220.00","2022-01-13"
"000020392","4040.00","0.00","4040.00","2022-02-02"
"000020393","700.00","0.00","700.00","2022-03-11"
"000020395","4250.00","0.00","4250.00","2022-02-08"
"000020396","4550.00","0.00","4550.00","2022-01-14"
"000020397","100.00","0.00","100.00","2021-06-25"
"000020398","38500.00","0.00","38500.00","2022-04-18"
"000020399","100.00","540.00","-440.00","2021-02-03"
"000020400","1015.00","0.00","1015.00","2022-04-18"
"000020401","42700.00","5000.00","37700.00","2022-04-18"
"000020402","12350.00","0.00","12350.00","2022-04-18"
"000020403","1500.00","0.00","1500.00","2019-06-12"
"000020405","2500.00","7154.00","-4654.00","2022-03-29"
"000020406","7000.00","1600.00","5400.00","2022-04-18"
"000020407","15050.00","54688.00","-39638.00","2022-04-18"
"000020408","820.00","0.00","820.00","2021-12-10"
"000020409","2880.00","9613.00","-6733.00","2021-06-05"
"000020410","920.00","0.00","920.00","2022-04-19"
"000020411","17150.00","2367.00","14783.00","2021-12-17"
"000020412","99999.99","0.00","99999.99","2021-11-11"
"000020413","5450.00","0.00","5450.00","2022-01-13"
"000020415","15000.00","0.00","15000.00","2022-03-22"
"000020416","5899.99","0.00","5899.99","2022-04-18"
"000020417","29200.00","12093.00","17107.00","2020-09-11"
"000020418","100.00","0.00","100.00","2022-02-01"
"000020419","5340.00","0.00","5340.00","2022-04-18"
"000020420","10400.00","9806.00","594.00","2022-04-18"
"000020421","9650.00","0.00","9650.00","2021-06-24"
"000020422","1650.00","300.00","1350.00","2022-01-31"
"000020423","13120.00","33201.00","-20081.00","2022-04-06"
"000020424","1480.00","12717.00","-11237.00","2022-01-25"
"000020425","480.00","0.00","480.00","2022-01-13"
"000020426","50.00","0.00","50.00","2022-03-11"
"000020427","4250.00","0.00","4250.00","2022-03-19"
"000020428","200.00","0.00","200.00","2021-12-23"
"000020429","3800.00","0.00","3800.00","2022-04-19"
"000020430","6000.00","0.00","6000.00","2021-06-05"
"000020431","4200.00","0.00","4200.00","2022-02-02"
"000020432","2170.00","0.00","2170.00","2022-02-15"
"000020433","0.00","0.00","0.00","2022-02-03"
"000020434","4630.00","0.00","4630.00","2022-02-21"
"000020435","50.00","0.00","50.00","2021-01-22"
"000020436","14580.00","0.00","14580.00","2022-03-19"
"000020437","20000.00","11818.00","8182.00","2022-04-19"
"000020438","34500.00","9000.00","25500.00","2022-04-19"
"000020439","0.00","0.00","0.00","2021-08-10"
"000020440","1200.00","0.00","1200.00","2021-12-29"
"000020441","10500.00","0.00","10500.00","2022-04-19"
"000020442","30080.00","0.00","30080.00","2022-04-19"
"000020443","1900.00","130.00","1770.00","2019-05-20"
"000020444","4500.00","0.00","4500.00","2022-03-11"
"000020445","6600.00","0.00","6600.00","2022-04-19"
"000020446","52.00","0.00","52.00","2022-03-02"
"000020447","5200.00","0.00","5200.00","2022-02-25"
"000020448","2000.00","0.00","2000.00","2022-04-19"
"000020449","2540.00","0.00","2540.00","2022-04-19"
"000020450","81500.00","0.00","81500.00","2022-04-19"
"000020451","200.00","0.00","200.00","2022-03-15"
"000020452","720.00","0.00","720.00","2020-09-08"
"000020453","4050.00","0.00","4050.00","2022-03-22"
"000020454","152300.00","0.00","152300.00","2022-04-19"
"000020455","400.00","0.00","400.00","2020-06-25"
"000020456","4050.00","0.00","4050.00","2022-04-19"
"000020457","2900.00","1926.00","974.00","2022-03-19"
"000020458","9320.00","0.00","9320.00","2022-01-14"
"000020459","3000.00","0.00","3000.00","2022-02-10"
"000020461","11210.00","40000.00","-28790.00","2022-01-24"
"000020462","6880.00","6800.00","80.00","2022-04-19"
"000020463","14930.00","0.00","14930.00","2022-01-21"
"000020464","13200.00","0.00","13200.00","2022-04-19"
"000020465","4110.00","0.00","4110.00","2022-03-17"
"000020466","6620.00","5400.00","1220.00","2021-06-10"
"000020467","1300.00","0.00","1300.00","2022-04-20"
"000020468","6480.00","0.00","6480.00","2021-11-24"
"000020470","3315.00","512.50","2802.50","2020-02-26"
"000020471","106179.99","8725.00","97454.99","2022-04-20"
"000020472","27650.00","0.00","27650.00","2022-03-09"
"000020474","150.00","0.00","150.00","2020-02-14"
"000020476","20500.00","0.00","20500.00","2022-04-20"
"000020477","10800.00","0.00","10800.00","2022-03-21"
"000020478","10200.00","0.00","10200.00","2022-02-08"
"000020479","14730.00","0.00","14730.00","2022-04-20"
"000020480","711.50","0.00","711.50","2022-02-03"
"000020481","50.00","0.00","50.00","2022-04-20"
"000020482","0.00","0.00","0.00","2022-04-20"
"000020483","0.00","0.00","0.00","2022-02-18"
"000020484","8100.00","3000.00","5100.00","2022-04-20"
"000020485","4700.00","2660.00","2040.00","2022-01-28"
"000020486","2200.00","0.00","2200.00","2022-04-20"
"000020487","23160.00","0.00","23160.00","2022-01-27"
"000020489","3200.00","0.00","3200.00","2022-02-15"
"000020490","100.00","0.00","100.00","2020-08-11"
"000020491","2400.00","0.00","2400.00","2022-04-20"
"000020492","10125.00","0.00","10125.00","2020-12-17"
"000020494","7650.00","0.00","7650.00","2022-03-21"
"000020495","1420.00","0.00","1420.00","2022-04-20"
"000020496","530.00","0.00","530.00","2022-01-28"
"000020497","18500.00","0.00","18500.00","2022-04-13"
"000020498","1604.00","0.00","1604.00","2022-04-20"
"000020499","10080.00","0.00","10080.00","2022-02-11"
"000020500","2080.00","0.00","2080.00","2020-09-11"
"000020501","5050.00","851.00","4199.00","2022-03-15"
"000020502","10400.00","89204.00","-78804.00","2022-04-21"
"000020504","4420.00","1800.00","2620.00","2022-01-31"
"000020506","1280.00","1500.00","-220.00","2022-02-05"
"000020507","5600.00","0.00","5600.00","2021-07-01"
"000020508","11300.00","0.00","11300.00","2022-04-21"
"000020509","2600.00","0.00","2600.00","2022-04-21"
"000020510","1900.00","0.00","1900.00","2022-04-21"
"000020511","0.00","0.00","0.00","2021-12-20"
"000020512","26000.00","545.00","25455.00","2018-03-16"
"000020514","4799.99","0.00","4799.99","2022-04-21"
"000020515","18900.00","0.00","18900.00","2021-11-15"
"000020516","600.00","0.00","600.00","2019-02-05"
"000020517","3230.00","9342.00","-6112.00","2022-02-10"
"000020518","27950.00","0.00","27950.00","2022-01-27"
"000020519","5000.00","0.00","5000.00","2022-03-23"
"000020520","56600.00","9300.00","47300.00","2022-04-12"
"000020521","23100.00","0.00","23100.00","2022-02-03"
"000020522","6620.00","0.00","6620.00","2022-04-21"
"000020523","4200.00","0.00","4200.00","2022-02-10"
"000020524","0.00","0.00","0.00","2022-01-29"
"000020526","5600.00","450.00","5150.00","2022-04-21"
"000020527","1550.00","0.00","1550.00","2022-04-21"
"000020528","2900.00","0.00","2900.00","2020-02-10"
"000020529","86000.00","0.00","86000.00","2022-03-24"
"000020530","0.00","0.00","0.00","2019-07-09"
"000020531","590.00","0.00","590.00","2022-03-23"
"000020532","2200.00","647.00","1553.00","2020-08-11"
"000020533","17300.00","0.00","17300.00","2022-02-12"
"000020534","3550.00","0.00","3550.00","2021-08-10"
"000020535","250.00","0.00","250.00","2022-04-21"
"000020536","5450.00","4296.00","1154.00","2022-03-29"
"000020537","2800.00","0.00","2800.00","2021-11-12"
"000020538","1195.00","0.00","1195.00","2022-02-09"
"000020540","21400.00","0.00","21400.00","2022-04-07"
"000020541","3190.00","10342.00","-7152.00","2021-11-09"
"000020542","1200.00","0.00","1200.00","2022-04-22"
"000020543","9400.00","0.00","9400.00","2022-04-22"
"000020544","1700.00","0.00","1700.00","2022-03-10"
"000020545","20700.00","0.00","20700.00","2021-06-23"
"000020547","4620.00","0.00","4620.00","2022-02-08"
"000020549","3630.00","0.00","3630.00","2022-03-14"
"000020550","50.00","0.00","50.00","2021-07-16"
"000020551","1100.00","49.00","1051.00","2020-02-10"
"000020552","17000.00","0.00","17000.00","2021-04-27"
"000020553","240.00","0.00","240.00","2022-04-22"
"000020554","25000.00","6311.00","18689.00","2022-04-22"
"000020555","25000.00","6311.00","18689.00","2022-02-10"
"000020556","760.00","0.00","760.00","2018-11-24"
"000020557","3380.00","0.00","3380.00","2022-04-22"
"000020558","11150.00","0.00","11150.00","2021-08-17"
"000020559","20880.00","0.00","20880.00","2021-08-19"
"000020560","81500.00","0.00","81500.00","2022-04-22"
"000020561","6080.00","0.00","6080.00","2022-04-22"
"000020563","6960.00","0.00","6960.00","2022-03-25"
"000020564","6750.00","0.00","6750.00","2021-12-16"
"000020565","27800.00","0.00","27800.00","2022-04-22"
"000020566","5050.00","0.00","5050.00","2022-03-01"
"000020567","20060.00","0.00","20060.00","2022-04-22"
"000020568","30400.00","5049.00","25351.00","2022-03-09"
"000020569","900.00","0.00","900.00","2021-12-23"
"000020570","10060.00","150.00","9910.00","2020-02-27"
"000020571","3900.00","0.00","3900.00","2021-05-25"
"000020572","4720.00","0.00","4720.00","2022-04-11"
"000020573","17300.00","0.00","17300.00","2022-03-23"
"000020574","10.00","0.00","10.00","2022-03-23"
"000020575","10140.00","5930.00","4210.00","2022-01-28"
"000020576","850.00","0.00","850.00","2022-01-28"
"000020577","33100.00","0.00","33100.00","2022-02-05"
"000020578","7080.00","883.00","6197.00","2022-01-22"
"000020579","1300.00","0.00","1300.00","2021-09-23"
"000020580","9580.00","1510.00","8070.00","2022-01-22"
"000020581","26720.00","0.00","26720.00","2022-04-23"
"000020582","13330.00","0.00","13330.00","2022-01-27"
"000020583","600.00","0.00","600.00","2022-03-23"
"000020584","0.00","0.00","0.00","2021-10-28"
"000020585","0.00","0.00","0.00","2021-10-28"
"000020586","10200.00","0.00","10200.00","2022-04-23"
"000020587","14000.00","5000.00","9000.00","2022-03-23"
"000020588","8600.00","0.00","8600.00","2022-03-15"
"000020589","1100.00","0.00","1100.00","2022-04-23"
"000020590","9090.00","0.00","9090.00","2022-03-02"
"000020591","0.00","0.00","0.00","2022-02-19"
"000020592","560.00","0.00","560.00","2022-04-25"
"000020593","2780.00","0.00","2780.00","2022-04-25"
"000020594","910.00","0.00","910.00","2022-04-25"
"000020595","0.00","0.00","0.00","2020-01-30"
"000020596","100.00","540.00","-440.00","2021-02-03"
"000020597","0.00","0.00","0.00","2021-05-07"
"000020598","5480.00","2678.00","2802.00","2022-02-24"
"000020599","2500.00","0.00","2500.00","2022-04-25"
"000020600","5899.99","0.00","5899.99","2022-04-25"
"000020601","6250.00","0.00","6250.00","2019-06-13"
"000020602","1052.00","0.00","1052.00","2022-04-25"
"000020603","7650.00","0.00","7650.00","2022-03-21"
"000020604","17100.00","2000.00","15100.00","2022-02-28"
"000020605","2080.00","1500.00","580.00","2022-01-20"
"000020606","1400.00","0.00","1400.00","2022-02-14"
"000020607","4300.00","0.00","4300.00","2021-07-05"
"000020608","16300.00","994.00","15306.00","2022-01-13"
"000020609","12300.00","4528.00","7772.00","2022-04-06"
"000020610","5820.00","1870.00","3950.00","2021-01-08"
"000020611","2.00","0.00","2.00","2021-12-07"
"000020612","99999.99","72699.50","33900.50","2021-01-19"
"000020615","10.00","0.00","10.00","2022-01-07"
"000020616","2780.00","0.00","2780.00","2022-02-28"
"000020617","8350.00","0.00","8350.00","2018-01-27"
"000020618","8350.00","0.00","8350.00","2022-01-13"
"000020619","5050.00","0.00","5050.00","2021-06-28"
"000020620","12350.00","0.00","12350.00","2022-04-25"
"000020621","14170.00","8070.00","6100.00","2022-04-25"
"000020622","50.00","0.00","50.00","2022-03-08"
"000020623","49600.00","0.00","49600.00","2022-04-25"
"000020624","70800.00","0.00","70800.00","2022-04-25"
"000020625","9045.00","300.00","8745.00","2022-01-27"
"000020626","5700.00","412.00","5288.00","2022-02-23"
"000020627","7300.00","0.00","7300.00","2022-04-25"
"000020628","8800.00","0.00","8800.00","2022-03-15"
"000020629","7050.00","0.00","7050.00","2022-01-11"
"000020630","18500.00","0.00","18500.00","2022-04-25"
"000020631","8100.00","0.00","8100.00","2022-03-11"
"000020632","3150.00","926.00","2224.00","2022-04-02"
"000020633","3250.00","0.00","3250.00","2021-06-22"
"000020634","1200.00","0.00","1200.00","2021-12-24"
"000020635","885.00","0.00","885.00","2021-09-24"
"000020637","12310.00","0.00","12310.00","2022-04-25"
"000020638","1710.00","0.00","1710.00","2022-04-25"
"000020639","880.00","0.00","880.00","2021-07-16"
"000020640","8350.00","0.00","8350.00","2018-01-27"
"000020642","7900.00","1800.00","6100.00","2022-03-11"
"000020643","9950.00","0.00","9950.00","2022-02-17"
"000020644","1650.00","0.00","1650.00","2022-03-23"
"000020645","0.00","0.00","0.00","2021-07-08"
"000020646","0.00","0.00","0.00","2021-07-08"
"000020647","16950.00","0.00","16950.00","2020-12-11"
"000020648","5400.00","0.00","5400.00","2021-11-30"
"000020649","240.00","0.00","240.00","2022-04-26"
"000020650","30080.00","0.00","30080.00","2022-04-26"
"000020651","7550.00","0.00","7550.00","2022-02-07"
"000020652","8000.00","0.00","8000.00","2022-02-22"
"000020653","6849.99","0.00","6849.99","2022-03-29"
"000020655","5385.30","0.00","5385.30","2021-10-20"
"000020656","10020.00","21718.00","-11698.00","2022-01-12"
"000020657","9400.00","0.00","9400.00","2022-04-22"
"000020658","2130.00","2325.00","-195.00","2022-02-03"
"000020659","62500.00","0.00","62500.00","2022-04-26"
"000020660","2315.00","0.00","2315.00","2022-02-10"
"000020661","8100.00","3000.00","5100.00","2022-04-20"
"000020662","9700.00","0.00","9700.00","2020-09-24"
"000020663","8000.00","0.00","8000.00","2022-02-21"
"000020664","4250.00","0.00","4250.00","2022-03-17"
"000020665","17800.00","19059.00","-1259.00","2022-04-26"
"000020666","17800.00","19059.00","-1259.00","2022-04-12"
"000020667","5600.00","450.00","5150.00","2022-04-27"
"000020668","8150.00","0.00","8150.00","2020-09-23"
"000020669","10900.00","0.00","10900.00","2022-04-26"
"000020670","2000.00","0.00","2000.00","2022-02-17"
"000020671","40.00","0.00","40.00","2021-10-29"
"000020672","1500.00","0.00","1500.00","2019-06-12"
"000020673","250.00","181.00","69.00","2020-11-26"
"000020674","12310.00","0.00","12310.00","2022-04-26"
"000020675","7610.00","0.00","7610.00","2022-01-26"
"000020676","22350.00","0.00","22350.00","2022-03-29"
"000020677","30030.00","0.00","30030.00","2022-02-23"
"000020678","17600.00","0.00","17600.00","2022-04-26"
"000020679","6080.00","4573.00","1507.00","2022-01-14"
"000020680","4830.00","0.00","4830.00","2022-01-15"
"000020681","6200.00","0.00","6200.00","2021-06-16"
"000020682","36999.99","60177.00","-23177.01","2022-04-27"
"000020683","15050.00","0.00","15050.00","2022-02-10"
"000020684","20200.00","0.00","20200.00","2022-03-19"
"000020685","50.00","0.00","50.00","2022-02-09"
"000020687","180.00","0.00","180.00","2022-02-18"
"000020688","2310.00","0.00","2310.00","2022-02-15"
"000020690","4635.00","0.00","4635.00","2022-03-02"
"000020691","1000.00","0.00","1000.00","2022-03-29"
"000020692","200.00","0.00","200.00","2022-01-14"
"000020693","5250.00","0.00","5250.00","2022-04-13"
"000020694","840.00","0.00","840.00","2019-05-10"
"000020695","3380.00","166.00","3214.00","2022-03-07"
"000020696","4900.00","0.00","4900.00","2022-04-27"
